Date,SR ID,Route Name,Shop Name,Visit Start,Visit End,GPS Status,Product Category,SKU Name,Qty (Pcs),Unit Price,Total Val,Stock in Shop,Order Status,Payment Mode,Shop ID,Order ID,Distributor Name,Latitude,Longitude,Return Order,SR Daily Target
03-Mar-26,SR-100,Mirpur-10,Amin Variety,14:23:20,14:47:00,Matched,Furniture,RFL Dining Table,5,4413,22065,33,Pending,Credit,SHOP-1908,ORD-692267,Dhaka North Depot,23.8067,90.3687,No,50000
18-Mar-26,SR-117,Chittagong,Al Madina Shop,15:17:19,15:42:49,Matched,Household,RFL Mop Set,1,577,577,55,Confirmed,bKash,SHOP-7014,ORD-551047,Gazipur Distributor,22.3569,91.7832,No,60000
25-Mar-26,SR-46,Narayanganj,Bismillah Store,14:36:34,14:46:01,Matched,Plastics,RFL Water Jug,1,307,307,19,Cancelled,Cash,SHOP-8779,ORD-868819,Narayanganj Hub,23.6238,90.5,No,50000
02-Mar-26,SR-8,Gazipur,Omar Store,09:36:02,09:58:18,Matched,Plastics,RFL Plastic Chair,17,2669,45373,8,Confirmed,Nagad,SHOP-1817,ORD-127007,Gazipur Distributor,24.0023,90.4264,No,50000
24-Mar-26,SR-18,Dhanmondi,Maa Enterprise,09:04:41,09:21:23,Matched,Household,RFL Mop Set,3,4765,14295,16,Pending,Cash,SHOP-7484,ORD-826307,Dhaka South Depot,23.7461,90.3742,No,40000
09-Mar-26,SR-59,Chittagong,Azad Store,11:16:56,11:24:15,Not Matched,Plastics,RFL Storage Box,24,311,7464,43,Confirmed,bKash,SHOP-7073,ORD-691635,Dhaka South Depot,22.3569,91.7832,No,40000
04-Mar-26,SR-45,Mirpur-10,Brothers Store,12:52:51,13:04:15,Matched,Household,RFL Laundry Basket,11,5906,64966,17,Confirmed,Cash,SHOP-1595,ORD-345875,Narayanganj Hub,23.8067,90.3687,No,50000
10-Mar-26,SR-95,Dhanmondi,Maa Enterprise,09:35:23,09:49:28,Matched,Household,RFL Laundry Basket,21,4175,87675,2,Confirmed,Credit,SHOP-6382,ORD-191565,Narayanganj Hub,23.7461,90.3742,No,50000
13-Mar-26,SR-93,Gazipur,Brothers Store,10:25:12,10:41:24,Not Matched,Kitchenware,RFL Food Carrier,5,5392,26960,4,Confirmed,Nagad,SHOP-1018,ORD-754592,Dhaka North Depot,24.0023,90.4264,No,60000
01-Mar-26,SR-96,Mirpur-1,Rahman Traders,11:05:20,11:30:11,Matched,Furniture,RFL Dining Table,7,234,1638,46,Confirmed,bKash,SHOP-1639,ORD-657894,Chittagong Depot,23.8041,90.3556,No,60000
01-Mar-26,SR-47,Gazipur,Sadia Store,15:26:22,15:48:26,Matched,Household,RFL Mop Set,20,2779,55580,5,Pending,bKash,SHOP-1770,ORD-844486,Dhaka South Depot,24.0023,90.4264,No,60000
24-Mar-26,SR-102,Chittagong,Al Madina Shop,10:53:10,11:08:45,Matched,Household,RFL Mop Set,19,4150,78850,7,Cancelled,bKash,SHOP-5622,ORD-883642,Dhaka South Depot,22.3569,91.7832,No,30000
31-Mar-26,SR-39,Savar,Sadia Store,10:47:10,11:00:59,Matched,Household,RFL Mop Set,18,3973,71514,24,Confirmed,Credit,SHOP-2692,ORD-128247,Gazipur Distributor,23.8583,90.2667,No,40000
22-Mar-26,SR-30,Mirpur-10,Tanzim Traders,10:50:49,10:57:42,Weak,Furniture,RFL Dining Table,6,2152,12912,32,Confirmed,Cash,SHOP-4279,ORD-888273,Narayanganj Hub,23.8067,90.3687,No,60000
18-Mar-26,SR-115,Mirpur-10,Tanzim Traders,15:30:35,15:45:44,Matched,Kitchenware,RFL Food Carrier,17,2259,38403,59,Confirmed,Cash,SHOP-3066,ORD-200594,Narayanganj Hub,23.8067,90.3687,Yes,30000
05-Mar-26,SR-108,Chittagong,Al Madina Shop,16:57:07,17:23:03,Matched,Furniture,RFL Wardrobe,13,1853,24089,42,Confirmed,bKash,SHOP-4292,ORD-446273,Chittagong Depot,22.3569,91.7832,No,40000
25-Mar-26,SR-132,Dhanmondi,Green Valley Shop,16:50:41,17:05:25,Matched,Electronics,Vision LED TV 32,11,3483,38313,31,Confirmed,Credit,SHOP-1858,ORD-307880,Chittagong Depot,23.7461,90.3742,No,30000
19-Mar-26,SR-32,Chittagong,City General Store,13:13:49,13:34:29,Matched,Plastics,RFL Water Jug,10,3710,37100,43,Confirmed,bKash,SHOP-4602,ORD-502903,Narayanganj Hub,22.3569,91.7832,No,50000
18-Mar-26,SR-37,Narayanganj,Tanzim Traders,11:48:40,12:01:08,Not Matched,Kitchenware,RFL Spice Box,19,5839,110941,51,Cancelled,Nagad,SHOP-5151,ORD-823422,Narayanganj Hub,23.6238,90.5,No,50000
02-Mar-26,SR-62,Uttara-3,Omar Store,13:21:34,13:41:29,Matched,Kitchenware,RFL Rice Container,21,1190,24990,55,Confirmed,Cash,SHOP-2873,ORD-583874,Dhaka North Depot,23.8759,90.3795,No,60000
12-Mar-26,SR-48,Chittagong,Maa Enterprise,11:45:12,11:52:38,Matched,Furniture,RFL Wardrobe,6,4142,24852,34,Confirmed,Credit,SHOP-1207,ORD-947366,Chittagong Depot,22.3569,91.7832,No,30000
23-Mar-26,SR-97,Savar,Rahman Traders,09:27:02,09:32:11,Matched,Plastics,RFL Plastic Chair,20,2304,46080,5,Pending,bKash,SHOP-7427,ORD-831859,Narayanganj Hub,23.8583,90.2667,No,60000
11-Mar-26,SR-43,Dhanmondi,Karim Store,10:46:11,11:08:04,Matched,Furniture,RFL Wardrobe,25,3169,79225,40,Confirmed,bKash,SHOP-4948,ORD-646453,Dhaka North Depot,23.7461,90.3742,No,40000
29-Mar-26,SR-87,Mohammadpur,Amin Variety,12:00:00,12:17:00,Not Matched,Electronics,Vision LED TV 32,20,5043,100860,59,Pending,Nagad,SHOP-7278,ORD-720508,Gazipur Distributor,23.757,90.358,No,60000
31-Mar-26,SR-137,Gazipur,Brothers Store,09:31:26,09:52:36,Matched,Kitchenware,RFL Spice Box,13,5589,72657,6,Cancelled,Nagad,SHOP-7163,ORD-162429,Dhaka North Depot,24.0023,90.4264,No,30000
09-Mar-26,SR-95,Mirpur-1,Hasan Traders,12:19:37,12:32:01,Matched,Electronics,Vision LED TV 32,22,2289,50358,34,Confirmed,Cash,SHOP-9647,ORD-652221,Narayanganj Hub,23.8041,90.3556,No,40000
04-Mar-26,SR-30,Mirpur-10,Sadia Store,14:54:22,15:16:06,Matched,Electronics,Vision Fan,5,3611,18055,20,Confirmed,bKash,SHOP-9129,ORD-491306,Gazipur Distributor,23.8067,90.3687,Yes,60000
08-Mar-26,SR-126,Mirpur-1,Hasan Traders,16:29:40,16:53:19,Matched,Plastics,RFL Plastic Chair,2,3784,7568,55,Confirmed,Credit,SHOP-6256,ORD-295438,Chittagong Depot,23.8041,90.3556,No,40000
31-Mar-26,SR-57,Gazipur,Green Valley Shop,14:20:21,14:42:05,Matched,Household,RFL Laundry Basket,15,3042,45630,32,Confirmed,Nagad,SHOP-2228,ORD-492067,Gazipur Distributor,24.0023,90.4264,No,30000
28-Mar-26,SR-95,Dhanmondi,Tanzim Traders,09:13:48,09:34:49,Weak,Furniture,RFL Plastic Table,15,4835,72525,36,Confirmed,bKash,SHOP-4117,ORD-109719,Dhaka South Depot,23.7461,90.3742,No,50000
20-Mar-26,SR-74,Chittagong,Amin Variety,12:48:42,13:08:40,Matched,Electronics,Vision LED TV 32,8,5017,40136,51,Confirmed,bKash,SHOP-8803,ORD-669506,Dhaka North Depot,22.3569,91.7832,No,40000
22-Mar-26,SR-37,Gazipur,Karim Store,15:18:55,15:25:05,Weak,Electronics,Vision LED TV 43,24,4759,114216,31,Confirmed,Nagad,SHOP-3489,ORD-900458,Narayanganj Hub,24.0023,90.4264,No,40000
10-Mar-26,SR-35,Uttara-3,New Market Traders,14:32:35,14:48:33,Matched,Plastics,RFL 20L Bucket,25,1011,25275,6,Confirmed,Nagad,SHOP-4784,ORD-449354,Dhaka South Depot,23.8759,90.3795,No,40000
20-Mar-26,SR-143,Uttara-3,New Market Traders,11:33:58,11:53:24,Matched,Plastics,RFL Water Jug,22,2673,58806,55,Confirmed,bKash,SHOP-8512,ORD-837902,Dhaka South Depot,23.8759,90.3795,No,50000
24-Mar-26,SR-13,Uttara-10,Sadia Store,16:29:06,16:48:48,Matched,Furniture,RFL Wardrobe,13,2632,34216,16,Cancelled,Cash,SHOP-1367,ORD-444017,Narayanganj Hub,23.8738,90.3984,No,30000
13-Mar-26,SR-39,Mirpur-10,Green Valley Shop,13:24:09,13:31:38,Matched,Electronics,Vision LED TV 43,23,2013,46299,8,Confirmed,bKash,SHOP-8293,ORD-510398,Dhaka South Depot,23.8067,90.3687,No,30000
04-Mar-26,SR-100,Narayanganj,Rahman Traders,13:02:40,13:25:47,Weak,Furniture,RFL Plastic Table,6,1053,6318,16,Confirmed,Nagad,SHOP-6386,ORD-140908,Chittagong Depot,23.6238,90.5,No,60000
06-Mar-26,SR-150,Mirpur-10,Tanzim Traders,09:59:34,10:25:28,Matched,Electronics,Vision LED TV 43,12,5375,64500,38,Confirmed,Nagad,SHOP-5980,ORD-475552,Narayanganj Hub,23.8067,90.3687,No,50000
04-Mar-26,SR-83,Mohammadpur,Brothers Store,15:27:26,15:48:50,Matched,Plastics,RFL Water Jug,13,5325,69225,41,Cancelled,Credit,SHOP-1261,ORD-800042,Dhaka South Depot,23.757,90.358,No,50000
27-Mar-26,SR-21,Savar,Green Valley Shop,14:41:37,15:00:48,Matched,Household,RFL Laundry Basket,19,765,14535,9,Confirmed,Nagad,SHOP-6848,ORD-608621,Dhaka South Depot,23.8583,90.2667,No,50000
15-Mar-26,SR-128,Uttara-10,Brothers Store,16:42:43,16:55:17,Matched,Household,RFL Dustbin,9,3329,29961,6,Pending,Nagad,SHOP-2666,ORD-514151,Chittagong Depot,23.8738,90.3984,No,50000
24-Mar-26,SR-97,Savar,Amin Variety,11:59:19,12:24:56,Matched,Kitchenware,RFL Spice Box,3,4464,13392,4,Pending,bKash,SHOP-5228,ORD-656160,Gazipur Distributor,23.8583,90.2667,No,40000
02-Mar-26,SR-3,Uttara-10,Bismillah Store,11:07:47,11:30:08,Matched,Kitchenware,RFL Food Carrier,16,3977,63632,13,Confirmed,bKash,SHOP-1866,ORD-537275,Dhaka South Depot,23.8738,90.3984,No,60000
03-Mar-26,SR-19,Mirpur-10,Maa Enterprise,15:52:26,16:16:42,Matched,Plastics,RFL Storage Box,22,978,21516,1,Pending,bKash,SHOP-6151,ORD-293106,Dhaka South Depot,23.8067,90.3687,No,60000
19-Mar-26,SR-64,Dhanmondi,City General Store,13:46:21,13:51:30,Matched,Plastics,RFL Storage Box,21,5807,121947,34,Confirmed,Credit,SHOP-7760,ORD-467895,Dhaka North Depot,23.7461,90.3742,No,30000
14-Mar-26,SR-89,Mohammadpur,Bismillah Store,10:22:36,10:42:45,Matched,Kitchenware,RFL Rice Container,1,4893,4893,0,Pending,Credit,SHOP-7768,ORD-641313,Gazipur Distributor,23.757,90.358,No,50000
01-Mar-26,SR-4,Uttara-3,Rahman Traders,16:29:41,16:43:16,Matched,Kitchenware,RFL Rice Container,24,5909,141816,10,Pending,Credit,SHOP-5355,ORD-389374,Chittagong Depot,23.8759,90.3795,No,40000
07-Mar-26,SR-70,Chittagong,Sadia Store,14:08:02,14:24:12,Matched,Electronics,Vision LED TV 43,6,1033,6198,39,Confirmed,bKash,SHOP-1036,ORD-338821,Narayanganj Hub,22.3569,91.7832,No,50000
09-Mar-26,SR-126,Chittagong,Amin Variety,10:45:37,10:54:24,Matched,Furniture,RFL Plastic Table,8,1115,8920,26,Confirmed,Cash,SHOP-1961,ORD-456206,Chittagong Depot,22.3569,91.7832,Yes,50000
07-Mar-26,SR-140,Savar,Tanzim Traders,10:23:21,10:36:26,Not Matched,Kitchenware,RFL Food Carrier,2,658,1316,57,Cancelled,Nagad,SHOP-2087,ORD-978981,Dhaka North Depot,23.8583,90.2667,No,50000
15-Mar-26,SR-15,Uttara-3,Al Madina Shop,09:27:17,09:40:16,Matched,Plastics,RFL Storage Box,22,5622,123684,18,Confirmed,bKash,SHOP-4924,ORD-904517,Dhaka North Depot,23.8759,90.3795,No,40000
12-Mar-26,SR-103,Uttara-10,Amin Variety,14:58:10,15:09:08,Matched,Kitchenware,RFL Rice Container,21,2277,47817,59,Confirmed,bKash,SHOP-4863,ORD-509720,Dhaka North Depot,23.8738,90.3984,No,40000
09-Mar-26,SR-93,Narayanganj,Bismillah Store,12:14:13,12:26:55,Matched,Electronics,Vision Fan,14,4087,57218,4,Confirmed,bKash,SHOP-7794,ORD-869095,Gazipur Distributor,23.6238,90.5,No,60000
18-Mar-26,SR-98,Mirpur-10,Omar Store,16:02:33,16:12:22,Matched,Electronics,Vision LED TV 43,23,4407,101361,6,Confirmed,Nagad,SHOP-4650,ORD-207425,Dhaka South Depot,23.8067,90.3687,No,30000
02-Mar-26,SR-30,Narayanganj,Green Valley Shop,16:29:51,16:51:11,Matched,Household,RFL Dustbin,17,4246,72182,40,Pending,bKash,SHOP-9999,ORD-950245,Dhaka North Depot,23.6238,90.5,No,50000
31-Mar-26,SR-105,Savar,Al Madina Shop,09:46:49,09:53:54,Matched,Household,RFL Dustbin,9,727,6543,1,Confirmed,Nagad,SHOP-4722,ORD-295989,Gazipur Distributor,23.8583,90.2667,No,50000
27-Mar-26,SR-127,Chittagong,Karim Store,11:55:21,12:05:22,Matched,Furniture,RFL Plastic Table,9,671,6039,11,Confirmed,Credit,SHOP-5012,ORD-515178,Gazipur Distributor,22.3569,91.7832,No,30000
05-Mar-26,SR-47,Gazipur,Al Madina Shop,09:11:49,09:22:12,Matched,Plastics,RFL Storage Box,19,2693,51167,14,Confirmed,Nagad,SHOP-8139,ORD-413734,Chittagong Depot,24.0023,90.4264,No,40000
10-Mar-26,SR-62,Mirpur-10,Bismillah Store,15:17:21,15:31:16,Matched,Plastics,RFL Plastic Chair,2,1464,2928,5,Pending,Nagad,SHOP-2484,ORD-201821,Narayanganj Hub,23.8067,90.3687,No,60000
02-Mar-26,SR-52,Mohammadpur,Green Valley Shop,09:29:34,09:41:31,Weak,Plastics,RFL Storage Box,22,4514,99308,57,Confirmed,bKash,SHOP-5115,ORD-256264,Narayanganj Hub,23.757,90.358,No,50000
25-Mar-26,SR-105,Narayanganj,Karim Store,09:42:10,09:47:35,Weak,Electronics,Vision Fan,25,3759,93975,13,Pending,Credit,SHOP-5692,ORD-769189,Dhaka North Depot,23.6238,90.5,No,60000
24-Mar-26,SR-89,Savar,Bismillah Store,16:17:51,16:25:52,Matched,Plastics,RFL Storage Box,13,2629,34177,20,Confirmed,Credit,SHOP-6650,ORD-196283,Dhaka South Depot,23.8583,90.2667,No,40000
15-Mar-26,SR-119,Uttara-3,New Market Traders,16:28:24,16:51:54,Matched,Furniture,RFL Wardrobe,21,801,16821,26,Cancelled,Nagad,SHOP-9221,ORD-937865,Gazipur Distributor,23.8759,90.3795,No,40000
08-Mar-26,SR-7,Gazipur,Tanzim Traders,16:04:23,16:21:38,Not Matched,Electronics,Vision LED TV 32,5,262,1310,38,Cancelled,Cash,SHOP-4310,ORD-569861,Gazipur Distributor,24.0023,90.4264,No,30000
18-Mar-26,SR-149,Savar,New Market Traders,13:33:52,13:39:43,Matched,Household,RFL Laundry Basket,15,5208,78120,40,Confirmed,Cash,SHOP-4725,ORD-133965,Dhaka South Depot,23.8583,90.2667,No,60000
08-Mar-26,SR-122,Mirpur-1,City General Store,11:36:24,11:49:02,Weak,Furniture,RFL Dining Table,5,300,1500,50,Confirmed,Cash,SHOP-8120,ORD-975256,Gazipur Distributor,23.8041,90.3556,No,50000
13-Mar-26,SR-121,Mirpur-10,Brothers Store,15:26:25,15:42:29,Matched,Plastics,RFL Water Jug,25,1911,47775,49,Cancelled,Cash,SHOP-3701,ORD-208191,Gazipur Distributor,23.8067,90.3687,No,60000
14-Mar-26,SR-98,Savar,Hasan Traders,10:12:45,10:19:18,Not Matched,Plastics,RFL Plastic Chair,14,5481,76734,55,Pending,Credit,SHOP-7026,ORD-186890,Gazipur Distributor,23.8583,90.2667,No,50000
16-Mar-26,SR-3,Chittagong,Brothers Store,15:54:33,16:04:19,Matched,Furniture,RFL Plastic Table,25,266,6650,54,Confirmed,bKash,SHOP-7825,ORD-266356,Dhaka South Depot,22.3569,91.7832,No,60000
01-Mar-26,SR-86,Savar,Karim Store,11:59:50,12:20:44,Not Matched,Furniture,RFL Dining Table,9,6000,54000,23,Cancelled,Cash,SHOP-2731,ORD-155050,Dhaka South Depot,23.8583,90.2667,No,40000
25-Mar-26,SR-91,Uttara-3,New Market Traders,14:40:54,14:57:50,Matched,Electronics,Vision LED TV 32,13,2350,30550,53,Pending,bKash,SHOP-4302,ORD-656003,Chittagong Depot,23.8759,90.3795,No,60000
30-Mar-26,SR-113,Mirpur-10,City General Store,14:48:20,15:03:25,Matched,Electronics,Vision Fan,6,1428,8568,45,Confirmed,Credit,SHOP-8043,ORD-403143,Gazipur Distributor,23.8067,90.3687,No,40000
30-Mar-26,SR-126,Mohammadpur,Hasan Traders,14:57:40,15:03:56,Not Matched,Electronics,Vision LED TV 43,15,228,3420,20,Confirmed,Cash,SHOP-6868,ORD-764086,Dhaka North Depot,23.757,90.358,No,60000
08-Mar-26,SR-52,Narayanganj,Amin Variety,15:02:16,15:14:09,Matched,Kitchenware,RFL Rice Container,18,2181,39258,60,Confirmed,Credit,SHOP-4067,ORD-627439,Dhaka South Depot,23.6238,90.5,No,50000
07-Mar-26,SR-88,Mirpur-10,Omar Store,09:41:53,09:55:15,Matched,Plastics,RFL Storage Box,1,465,465,54,Confirmed,Cash,SHOP-3340,ORD-743060,Dhaka North Depot,23.8067,90.3687,No,60000
13-Mar-26,SR-104,Uttara-10,Omar Store,13:52:15,14:00:06,Matched,Household,RFL Laundry Basket,24,1244,29856,45,Cancelled,Cash,SHOP-2098,ORD-572293,Chittagong Depot,23.8738,90.3984,No,30000
24-Mar-26,SR-24,Chittagong,Karim Store,10:07:44,10:19:51,Matched,Kitchenware,RFL Spice Box,20,5068,101360,59,Cancelled,bKash,SHOP-6339,ORD-765627,Narayanganj Hub,22.3569,91.7832,No,30000
21-Mar-26,SR-147,Dhanmondi,Brothers Store,14:58:46,15:13:30,Not Matched,Household,RFL Mop Set,17,230,3910,29,Cancelled,Nagad,SHOP-6580,ORD-118852,Gazipur Distributor,23.7461,90.3742,No,60000
02-Mar-26,SR-111,Chittagong,City General Store,13:37:50,13:57:29,Matched,Electronics,Vision Fan,4,3894,15576,55,Confirmed,Nagad,SHOP-7242,ORD-848138,Narayanganj Hub,22.3569,91.7832,No,40000
21-Mar-26,SR-4,Chittagong,Karim Store,10:46:18,10:57:36,Weak,Furniture,RFL Wardrobe,15,3707,55605,36,Confirmed,Credit,SHOP-5302,ORD-691960,Chittagong Depot,22.3569,91.7832,Yes,60000
15-Mar-26,SR-92,Mohammadpur,City General Store,12:01:12,12:12:02,Matched,Kitchenware,RFL Food Carrier,15,3603,54045,18,Pending,Nagad,SHOP-4513,ORD-704897,Dhaka North Depot,23.757,90.358,No,50000
24-Mar-26,SR-111,Savar,City General Store,09:17:40,09:41:50,Matched,Household,RFL Dustbin,22,4343,95546,34,Cancelled,Nagad,SHOP-2614,ORD-110804,Chittagong Depot,23.8583,90.2667,No,40000
15-Mar-26,SR-76,Dhanmondi,Tanzim Traders,09:22:27,09:29:42,Matched,Household,RFL Laundry Basket,24,4591,110184,26,Cancelled,Credit,SHOP-5834,ORD-740627,Dhaka North Depot,23.7461,90.3742,No,50000
18-Mar-26,SR-107,Uttara-3,Azad Store,11:43:47,11:55:48,Matched,Kitchenware,RFL Spice Box,11,3472,38192,44,Pending,Credit,SHOP-7746,ORD-962165,Gazipur Distributor,23.8759,90.3795,No,30000
30-Mar-26,SR-122,Gazipur,Maa Enterprise,15:15:57,15:23:38,Matched,Kitchenware,RFL Rice Container,2,1259,2518,32,Pending,Cash,SHOP-2148,ORD-386462,Gazipur Distributor,24.0023,90.4264,No,60000
02-Mar-26,SR-112,Uttara-3,Green Valley Shop,15:59:52,16:11:42,Not Matched,Kitchenware,RFL Rice Container,25,5828,145700,60,Confirmed,Cash,SHOP-2379,ORD-282210,Dhaka North Depot,23.8759,90.3795,No,30000
16-Mar-26,SR-89,Chittagong,City General Store,12:07:13,12:17:45,Matched,Household,RFL Mop Set,5,2981,14905,49,Confirmed,bKash,SHOP-3979,ORD-327801,Dhaka North Depot,22.3569,91.7832,No,60000
05-Mar-26,SR-14,Uttara-3,Hasan Traders,09:17:18,09:42:32,Matched,Household,RFL Laundry Basket,9,1399,12591,41,Cancelled,Nagad,SHOP-7150,ORD-474275,Dhaka South Depot,23.8759,90.3795,No,40000
02-Mar-26,SR-78,Narayanganj,Tanzim Traders,10:52:48,11:15:41,Not Matched,Household,RFL Dustbin,17,523,8891,15,Cancelled,Cash,SHOP-9641,ORD-360504,Gazipur Distributor,23.6238,90.5,No,50000
06-Mar-26,SR-144,Uttara-10,Bismillah Store,16:44:14,16:56:19,Matched,Kitchenware,RFL Food Carrier,7,5989,41923,51,Confirmed,Cash,SHOP-2927,ORD-749766,Chittagong Depot,23.8738,90.3984,No,30000
21-Mar-26,SR-50,Mohammadpur,New Market Traders,16:15:46,16:26:56,Weak,Household,RFL Dustbin,24,3051,73224,26,Confirmed,Cash,SHOP-3303,ORD-831093,Gazipur Distributor,23.757,90.358,No,60000
26-Mar-26,SR-5,Mirpur-1,Tanzim Traders,16:19:33,16:32:40,Matched,Furniture,RFL Plastic Table,5,3064,15320,58,Pending,Cash,SHOP-4181,ORD-161429,Dhaka South Depot,23.8041,90.3556,No,30000
13-Mar-26,SR-98,Mirpur-1,Karim Store,11:05:17,11:22:33,Weak,Furniture,RFL Dining Table,23,5808,133584,52,Confirmed,Credit,SHOP-1672,ORD-767177,Chittagong Depot,23.8041,90.3556,No,60000
22-Mar-26,SR-32,Uttara-10,Tanzim Traders,13:46:39,14:06:16,Matched,Household,RFL Mop Set,11,3545,38995,49,Confirmed,Credit,SHOP-1931,ORD-385017,Narayanganj Hub,23.8738,90.3984,No,40000
28-Mar-26,SR-126,Uttara-10,City General Store,12:03:15,12:26:33,Not Matched,Electronics,Vision LED TV 32,3,1132,3396,49,Confirmed,bKash,SHOP-2780,ORD-643224,Narayanganj Hub,23.8738,90.3984,Yes,60000
08-Mar-26,SR-141,Gazipur,Amin Variety,09:56:41,10:03:06,Matched,Kitchenware,RFL Rice Container,1,5049,5049,57,Pending,Credit,SHOP-3024,ORD-978733,Gazipur Distributor,24.0023,90.4264,No,30000
01-Mar-26,SR-137,Uttara-3,Amin Variety,16:27:56,16:37:27,Matched,Household,RFL Laundry Basket,25,1681,42025,33,Pending,Credit,SHOP-7597,ORD-457761,Dhaka South Depot,23.8759,90.3795,No,50000
22-Mar-26,SR-112,Mirpur-10,Karim Store,13:11:08,13:19:13,Matched,Kitchenware,RFL Rice Container,3,3049,9147,43,Confirmed,Nagad,SHOP-4887,ORD-515400,Narayanganj Hub,23.8067,90.3687,No,50000
13-Mar-26,SR-38,Mirpur-10,Green Valley Shop,16:24:41,16:49:16,Matched,Kitchenware,RFL Spice Box,22,1523,33506,54,Pending,Nagad,SHOP-6337,ORD-432644,Gazipur Distributor,23.8067,90.3687,No,40000
08-Mar-26,SR-99,Chittagong,Hasan Traders,15:06:43,15:19:57,Matched,Furniture,RFL Dining Table,2,2206,4412,37,Confirmed,Cash,SHOP-2995,ORD-836656,Gazipur Distributor,22.3569,91.7832,No,50000
19-Mar-26,SR-105,Uttara-3,Bismillah Store,15:46:22,15:58:22,Matched,Household,RFL Dustbin,17,5135,87295,23,Confirmed,bKash,SHOP-2687,ORD-815401,Chittagong Depot,23.8759,90.3795,No,60000
26-Mar-26,SR-31,Mirpur-1,Amin Variety,10:58:47,11:16:31,Matched,Kitchenware,RFL Food Carrier,13,3993,51909,37,Pending,Nagad,SHOP-9170,ORD-936873,Dhaka North Depot,23.8041,90.3556,No,60000
09-Mar-26,SR-87,Savar,Green Valley Shop,12:33:45,12:46:44,Matched,Electronics,Vision Fan,17,4135,70295,26,Pending,Cash,SHOP-2078,ORD-706414,Dhaka North Depot,23.8583,90.2667,No,40000
10-Mar-26,SR-107,Uttara-10,Omar Store,09:59:34,10:20:47,Matched,Kitchenware,RFL Food Carrier,14,3792,53088,59,Cancelled,Nagad,SHOP-9804,ORD-646941,Dhaka South Depot,23.8738,90.3984,No,50000
31-Mar-26,SR-44,Chittagong,Azad Store,13:34:58,13:59:18,Matched,Electronics,Vision LED TV 32,8,1021,8168,24,Pending,Credit,SHOP-5369,ORD-853500,Dhaka South Depot,22.3569,91.7832,No,40000
31-Mar-26,SR-138,Chittagong,Tanzim Traders,09:43:57,10:01:30,Matched,Household,RFL Mop Set,13,5878,76414,60,Confirmed,Nagad,SHOP-9493,ORD-673200,Dhaka North Depot,22.3569,91.7832,No,40000
15-Mar-26,SR-42,Mirpur-10,Karim Store,09:57:52,10:10:48,Matched,Kitchenware,RFL Spice Box,22,1427,31394,39,Confirmed,Credit,SHOP-4702,ORD-488243,Gazipur Distributor,23.8067,90.3687,Yes,30000
08-Mar-26,SR-84,Narayanganj,Bismillah Store,12:02:12,12:17:55,Matched,Household,RFL Mop Set,11,3701,40711,34,Confirmed,Cash,SHOP-6576,ORD-576086,Dhaka North Depot,23.6238,90.5,No,40000
29-Mar-26,SR-110,Mirpur-1,Sadia Store,13:38:06,13:45:06,Matched,Electronics,Vision Fan,6,1633,9798,31,Confirmed,bKash,SHOP-5398,ORD-808525,Gazipur Distributor,23.8041,90.3556,No,50000
30-Mar-26,SR-148,Uttara-10,Tanzim Traders,14:12:57,14:26:30,Matched,Electronics,Vision LED TV 43,13,5506,71578,17,Confirmed,bKash,SHOP-1619,ORD-103274,Dhaka North Depot,23.8738,90.3984,No,60000
05-Mar-26,SR-107,Mirpur-1,Hasan Traders,11:28:19,11:33:23,Matched,Furniture,RFL Wardrobe,22,4296,94512,19,Cancelled,Nagad,SHOP-2539,ORD-723263,Chittagong Depot,23.8041,90.3556,No,60000
08-Mar-26,SR-142,Uttara-10,Maa Enterprise,14:28:18,14:37:36,Weak,Kitchenware,RFL Rice Container,2,1580,3160,17,Confirmed,Credit,SHOP-2333,ORD-761885,Gazipur Distributor,23.8738,90.3984,No,60000
31-Mar-26,SR-141,Mirpur-1,Green Valley Shop,16:39:36,16:53:25,Matched,Plastics,RFL Plastic Chair,17,3006,51102,45,Cancelled,Credit,SHOP-9104,ORD-830335,Narayanganj Hub,23.8041,90.3556,No,60000
16-Mar-26,SR-66,Gazipur,Rahman Traders,16:59:57,17:17:32,Matched,Household,RFL Mop Set,12,760,9120,53,Pending,Nagad,SHOP-9476,ORD-829759,Narayanganj Hub,24.0023,90.4264,No,40000
19-Mar-26,SR-5,Mirpur-10,Azad Store,11:04:30,11:29:25,Matched,Plastics,RFL Storage Box,25,3023,75575,36,Pending,Credit,SHOP-4656,ORD-225133,Dhaka North Depot,23.8067,90.3687,No,40000
31-Mar-26,SR-143,Mohammadpur,Hasan Traders,11:22:46,11:29:51,Matched,Kitchenware,RFL Spice Box,6,543,3258,9,Confirmed,Cash,SHOP-7815,ORD-198604,Dhaka South Depot,23.757,90.358,No,50000
20-Mar-26,SR-114,Chittagong,Karim Store,14:01:19,14:13:17,Matched,Kitchenware,RFL Food Carrier,21,2332,48972,15,Confirmed,bKash,SHOP-4029,ORD-591239,Dhaka South Depot,22.3569,91.7832,No,60000
17-Mar-26,SR-142,Mirpur-1,Maa Enterprise,10:30:17,10:53:37,Matched,Furniture,RFL Plastic Table,6,5353,32118,11,Confirmed,Cash,SHOP-6671,ORD-769350,Chittagong Depot,23.8041,90.3556,No,60000
